timestamp,users_holding
"2020-08-10 12:40:07",165944
"2020-08-10 13:40:08",165592
"2020-08-10 14:40:09",161912
"2020-08-10 15:40:10",160067
"2020-08-10 16:40:07",160067
"2020-08-10 17:40:08",158819
"2020-08-10 18:40:09",158450
"2020-08-10 19:40:09",158194
"2020-08-10 20:40:06",158049
"2020-08-10 21:40:07",158033
"2020-08-10 22:40:07",158001
"2020-08-10 23:40:09",158001
